"Author","Year","Accession","Replicate","Quantitation","Species","File"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_13a_03132018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_14a_03132018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_15a_03142018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_16a_03142018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_17a_03152018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_18a_03152018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_19a_03152018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_20a_03162018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_21a_03162018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_22a_03162018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_23a_03172018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_24a_03172018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_25a_03132018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_26a_03132018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_27a_03142018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_28a_03142018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_29a_03152018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_30a_03152018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_31a_03152018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_32a_03162018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_33a_03162018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_34a_03162018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_35a_03172018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_36a_03172018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_37a_03132018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_38a_03142018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_39a_03142018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_40a_03142018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_41a_03152018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_42a_03152018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_43a_03152018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_44a_03162018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_45a_03162018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_46a_03162018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_47a_03172018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_48a_03172018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_49a_03132018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_50a_03142018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_51a_03142018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_52a_03142018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_53a_03152018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_54a_03152018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_55a_03152018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_56a_03162018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_57a_03162018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_58a_03162018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_59a_03172018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_60a_03172018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_61a_03132018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_62a_03142018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_63a_03142018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_64a_03142018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_65a_03152018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_66a_03152018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_67a_03162018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_68a_03162018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_69a_03162018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_70a_03172018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_71a_03172018.raw"
"McWhite",2020,"PXD013198","soybn_sprout2","Spectral counts","Glycine max","SoySEC_standards_72a_03172018.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_01a_20150507.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_02a_20150507.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_03a_20150507.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_04a_20150507.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_05a_20150507.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_06a_20150507.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_07a_20150523.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_08a_20150523.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_09a_20150507.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_10a_20150507.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_11a_20150507.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_12a_20150507.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_13a_20150507.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_14a_20150507.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_15a_20150507.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_16a_20150507.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_17a_20150507.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_18a_20150507.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_19a_20150507.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_20a_20150507.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_21a_20150507.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_22a_20150507.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_23a_20150507.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_24a_20150507.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_25a_20150518.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_26a_20150518.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_27a_20150518.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_28a_20150518.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_29a_20150518.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_30a_20150518.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_31a_20150518.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_32a_20150518.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_33a_20150518.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_34a_20150518.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_35a_20150518.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_36a_20150518.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_37a_20150518.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_38a_20150518.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_39a_20150518.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_40a_20150518.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_41a_20150518.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_42a_20150518.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_43a_20150518.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_44a_20150518.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_45a_20150518.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_46a_20150518.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_47a_20150518.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_48a_20150518.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_49a_20150521.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_50a_20150521.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_51a_20150521.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_52a_20150521.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_53a_20150521.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_54a_20150521.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_55a_20150521.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_56a_20150521.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_57a_20150521.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_58a_20150521.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_59a_20150521.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_60a_20150521.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_61a_20150521.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_62a_20150521.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_63a_20150521.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_64a_20150521.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_65a_20150521.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_66a_20150521.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_67a_20150521.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_68a_20150521.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_69a_20150521.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_70a_20150521.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_71a_20150521.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_72a_20150521.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_73a_20150523.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_74a_20150523.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_75a_20150523.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_76a_20150523.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_77a_20150523.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_78a_20150523.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_79a_20150523.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_80a_20150523.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_81a_20150523.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_82a_20150523.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_83a_20150523.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_84a_20150523.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_85a_20150523.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_86a_20150523.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_87a_20150523.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_88a_20150523.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_89a_20150523.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_90a_20150523.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_91a_20150523.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_92a_20150523.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_93a_20150523.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_94a_20150523.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_95a_20150523.raw"
"McWhite",2020,"PXD013213","orysj_leaf3","Spectral counts","Oryza sativa","Rice_leaf_IEX_fraction_96a_20150523.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_01-1a_20150611.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_02-1a_20150611.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_03-1a_20150612.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_04-1a_20150612.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_05-1a_20150612.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_06-1a_20150612.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_07-1a_20150602.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_08-1a_20150602.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_09-1a_20150602.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_10-1a_20150602.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_11-1a_20150602.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_12-1a_20150602.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_13-1a_20150602.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_14-1a_20150602.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_15-1a_20150602.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_16-1a_20150602.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_17-1a_20150602.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_18-1a_20150602.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_19-1a_20150603.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_20-1a_20150603.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_21-1a_20150603.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_22-1a_20150603.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_23-1b_20150604.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_24-1b_20150604.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_25-1b_20150604.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_26-1b_20150604.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_27-1a_20150604.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_28-1a_20150604.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_29-1a_20150604.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_30-1a_20150604.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_31-1a_20150604.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_32-1a_20150604.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_33-1a_20150604.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_34-1a_20150604.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_35-1a_20150604.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_36-1a_20150604.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_37-1a_20150608.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_38-1a_20150608.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_39-1a_20150608.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_40-1a_20150608.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_41-1a_20150608.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_42-1a_20150608.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_43-1a_20150608.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_44-1a_20150608.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_45-1a_20150608.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_46-1a_20150608.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_47-1a_20150608.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_48-1a_20150608.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_49-1a_20150610.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_50-1a_20150610.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_51-1a_20150610.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_52-1a_20150610.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_53-1a_20150610.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_54-1a_20150610.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_55-1a_20150610.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_56-1a_20150610.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_57-1a_20150610.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_58-1a_20150610.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_59-1a_20150610.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_60-1a_20150610.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_61-1a_20150610.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_62-1a_20150610.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_63-1a_20150611.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_64-1a_20150611.raw"
"McWhite",2020,"PXD013213","orysj_leaf1","Spectral counts","Oryza sativa","RiceL_IEX_65-1a_20150611.raw"
